GroupID,IndID,group_size,transform_grandmc,similar,similarL1_groupmc,similarL2,tau_00,v0j,tau_01,tau_10,tau_11,v1j,gamma_00,u0j,gamma_01,gamma_10,gamma_11,u1j,LMX,sigma_i,e_ij,transform_c2
211,5,9,-0.088235011,0.398103182,0.385232094,0.012871088,-0.143841036,-0.026273941,-0.15,-0.15,0.075,-0.167824906,0,0.277778927,0.559016994,0.559016994,-0.279508497,-0.268141765,1.216566302,0.749605797,0.842242762,-2.088235011
211,6,9,-0.088235011,1.016636736,1.003765648,0.012871088,-0.143841036,-0.026273941,-0.15,-0.15,0.075,-0.167824906,0,0.277778927,0.559016994,0.559016994,-0.279508497,-0.268141765,1.681760084,0.613308991,1.11226591,-2.088235011
211,7,9,-0.088235011,0.064872616,0.052001528,0.012871088,-0.143841036,-0.026273941,-0.15,-0.15,0.075,-0.167824906,0,0.277778927,0.559016994,0.559016994,-0.279508497,-0.268141765,0.198178341,0.835191995,-0.070998404,-2.088235011
211,8,9,-0.088235011,1.245650474,1.232779386,0.012871088,-0.143841036,-0.026273941,-0.15,-0.15,0.075,-0.167824906,0,0.277778927,0.559016994,0.559016994,-0.279508497,-0.268141765,1.28556131,0.569390833,0.643804676,-2.088235011
211,9,9,-0.088235011,1.331838944,1.318967856,0.012871088,-0.143841036,-0.026273941,-0.15,-0.15,0.075,-0.167824906,0,0.277778927,0.559016994,0.559016994,-0.279508497,-0.268141765,0.256901975,0.553689394,-0.412050368,-2.088235011
212,1,10,-1.805271282,-1.172303068,-0.675903361,-0.496399706,-0.143841036,0.03769492,-0.15,-0.15,0.075,0.035752315,0,-0.386021842,0.559016994,0.559016994,-0.279508497,-0.07415553,-1.184105553,1.373793006,0.807108845,-3.805271282
212,2,10,-1.805271282,-0.395942005,0.100457701,-0.496399706,-0.143841036,0.03769492,-0.15,-0.15,0.075,0.035752315,0,-0.386021842,0.559016994,0.559016994,-0.279508497,-0.07415553,-1.040902591,1.131746939,0.182141255,-3.805271282
212,3,10,-1.805271282,-0.964650379,-0.468250672,-0.496399706,-0.143841036,0.03769492,-0.15,-0.15,0.075,0.035752315,0,-0.386021842,0.559016994,0.559016994,-0.279508497,-0.07415553,-0.421450237,1.304391286,1.364302181,-3.805271282
212,4,10,-1.805271282,-1.813134072,-1.316734366,-0.496399706,-0.143841036,0.03769492,-0.15,-0.15,0.075,0.035752315,0,-0.386021842,0.559016994,0.559016994,-0.279508497,-0.07415553,-3.933923215,1.612127163,-1.308638498,-3.805271282
212,5,10,-1.805271282,-1.938962949,-1.442563243,-0.496399706,-0.143841036,0.03769492,-0.15,-0.15,0.075,0.035752315,0,-0.386021842,0.559016994,0.559016994,-0.279508497,-0.07415553,-6.635326592,1.663571552,-3.885540476,-3.805271282
212,6,10,-1.805271282,-0.347338208,0.149061498,-0.496399706,-0.143841036,0.03769492,-0.15,-0.15,0.075,0.035752315,0,-0.386021842,0.559016994,0.559016994,-0.279508497,-0.07415553,-0.200642403,1.118097749,0.97431041,-3.805271282
212,7,10,-1.805271282,-0.350907843,0.145491863,-0.496399706,-0.143841036,0.03769492,-0.15,-0.15,0.075,0.035752315,0,-0.386021842,0.559016994,0.559016994,-0.279508497,-0.07415553,-0.803213645,1.119094569,0.375271144,-3.805271282
212,8,10,-1.805271282,-0.285794414,0.210605292,-0.496399706,-0.143841036,0.03769492,-0.15,-0.15,0.075,0.035752315,0,-0.386021842,0.559016994,0.559016994,-0.279508497,-0.07415553,-2.249803915,1.10105061,-1.135745617,-3.805271282
212,9,10,-1.805271282,0.034941611,0.531341318,-0.496399706,-0.143841036,0.03769492,-0.15,-0.15,0.075,0.035752315,0,-0.386021842,0.559016994,0.559016994,-0.279508497,-0.07415553,-0.678194481,1.016327165,0.118511516,-3.805271282
212,10,10,-1.805271282,-2.111624265,-1.615224558,-0.496399706,-0.143841036,0.03769492,-0.15,-0.15,0.075,0.035752315,0,-0.386021842,0.559016994,0.559016994,-0.279508497,-0.07415553,-3.517293678,1.736845475,-0.596667802,-3.805271282
213,1,8,0.254625978,-1.725643838,-1.24603001,-0.479613828,-0.143841036,0.001938334,-0.15,-0.15,0.075,-0.091173758,0,-0.183640845,0.559016994,0.559016994,-0.279508497,0.185282047,-1.58820367,1.198764141,-0.390650197,-1.745374022
213,2,8,0.254625978,-1.046516482,-0.566902654,-0.479613828,-0.143841036,0.001938334,-0.15,-0.15,0.075,-0.091173758,0,-0.183640845,0.559016994,0.559016994,-0.279508497,0.185282047,-0.380185237,1.030941752,0.360227975,-1.745374022
213,3,8,0.254625978,1.248320329,1.727934157,-0.479613828,-0.143841036,0.001938334,-0.15,-0.15,0.075,-0.091173758,0,-0.183640845,0.559016994,0.559016994,-0.279508497,0.185282047,1.150811472,0.619305041,0.346503668,-1.745374022
213,4,8,0.254625978,1.020776342,1.50039017,-0.479613828,-0.143841036,0.001938334,-0.15,-0.15,0.075,-0.091173758,0,-0.183640845,0.559016994,0.559016994,-0.279508497,0.185282047,0.812403717,0.651404103,0.16126235,-1.745374022
213,5,8,0.254625978,0.871044548,1.350658375,-0.479613828,-0.143841036,0.001938334,-0.15,-0.15,0.075,-0.091173758,0,-0.183640845,0.559016994,0.559016994,-0.279508497,0.185282047,0.005140914,0.673428717,-0.545211651,-1.745374022
213,6,8,0.254625978,-0.201403599,0.278210228,-0.479613828,-0.143841036,0.001938334,-0.15,-0.15,0.075,-0.091173758,0,-0.183640845,0.559016994,0.559016994,-0.279508497,0.185282047,-0.17454587,0.854526926,-0.003002576,-1.745374022
213,7,8,0.254625978,-1.303193213,-0.823579385,-0.479613828,-0.143841036,0.001938334,-0.15,-0.15,0.075,-0.091173758,0,-0.183640845,0.559016994,0.559016994,-0.279508497,0.185282047,-1.312756843,1.091414604,-0.399567101,-1.745374022
213,8,8,0.254625978,-1.217415868,-0.73780204,-0.479613828,-0.143841036,0.001938334,-0.15,-0.15,0.075,-0.091173758,0,-0.183640845,0.559016994,0.559016994,-0.279508497,0.185282047,-0.519208984,1.070820843,0.336241547,-1.745374022
214,1,7,1.791750519,-0.483224247,-0.62432158,0.141097333,-0.143841036,-0.128428936,-0.15,-0.15,0.075,0.007443348,0,-0.051481437,0.559016994,0.559016994,-0.279508497,-0.048903435,1.888299983,0.62656324,1.212725402,-0.208249481
214,2,7,1.791750519,0.253876322,0.112778989,0.141097333,-0.143841036,-0.128428936,-0.15,-0.15,0.075,0.007443348,0,-0.051481437,0.559016994,0.559016994,-0.279508497,-0.048903435,0.825572026,0.622798883,0.143139413,-0.208249481
214,3,7,1.791750519,1.489889387,1.348792054,0.141097333,-0.143841036,-0.128428936,-0.15,-0.15,0.075,0.007443348,0,-0.051481437,0.559016994,0.559016994,-0.279508497,-0.048903435,0.793524532,0.61653728,0.099591974,-0.208249481
214,4,7,1.791750519,0.050520981,-0.090576352,0.141097333,-0.143841036,-0.128428936,-0.15,-0.15,0.075,0.007443348,0,-0.051481437,0.559016994,0.559016994,-0.279508497,-0.048903435,0.316394468,0.623835149,-0.364146113,-0.208249481
214,5,7,1.791750519,-0.194587627,-0.335684961,0.141097333,-0.143841036,-0.128428936,-0.15,-0.15,0.075,0.007443348,0,-0.051481437,0.559016994,0.559016994,-0.279508497,-0.048903435,0.971413702,0.625086476,0.293153627,-0.208249481
214,6,7,1.791750519,0.512549916,0.371452582,0.141097333,-0.143841036,-0.128428936,-0.15,-0.15,0.075,0.007443348,0,-0.051481437,0.559016994,0.559016994,-0.279508497,-0.048903435,1.396013173,0.62148321,0.711173844,-0.208249481
214,7,7,1.791750519,-0.688815872,-0.829913206,0.141097333,-0.143841036,-0.128428936,-0.15,-0.15,0.075,0.007443348,0,-0.051481437,0.559016994,0.559016994,-0.279508497,-0.048903435,0.793643763,0.627617244,0.11998202,-0.208249481
215,1,6,-0.334006354,0.294098934,-0.252379708,0.546478642,-0.143841036,-0.053287095,-0.15,-0.15,0.075,0.149841361,0,0.026873159,0.559016994,0.559016994,-0.279508497,0.021610288,0.579601819,0.78714955,0.539250243,-2.334006354
215,2,6,-0.334006354,1.054109931,0.507631289,0.546478642,-0.143841036,-0.053287095,-0.15,-0.15,0.075,0.149841361,0,0.026873159,0.559016994,0.559016994,-0.279508497,0.021610288,0.84823247,0.772211943,0.29564496,-2.334006354
215,3,6,-0.334006354,1.287931096,0.741452454,0.546478642,-0.143841036,-0.053287095,-0.15,-0.15,0.075,0.149841361,0,0.026873159,0.559016994,0.559016994,-0.279508497,0.021610288,0.609940594,0.767673587,-0.10023885,-2.334006354
215,4,6,-0.334006354,1.554215934,1.007737292,0.546478642,-0.143841036,-0.053287095,-0.15,-0.15,0.075,0.149841361,0,0.026873159,0.559016994,0.559016994,-0.279508497,0.021610288,0.05416358,0.762537601,-0.835487822,-2.334006354
215,5,6,-0.334006354,0.378679721,-0.167798921,0.546478642,-0.143841036,-0.053287095,-0.15,-0.15,0.075,0.149841361,0,0.026873159,0.559016994,0.559016994,-0.279508497,0.021610288,-0.18495767,0.785472972,-0.282315419,-2.334006354
215,6,6,-0.334006354,0.358144528,-0.188334114,0.546478642,-0.143841036,-0.053287095,-0.15,-0.15,0.075,0.149841361,0,0.026873159,0.559016994,0.559016994,-0.279508497,0.021610288,0.58825161,0.785879697,0.50473427,-2.334006354
216,1,7,-0.5768638,-2.937191853,-2.610949982,-0.32624187,-0.143841036,0.206433002,-0.15,-0.15,0.075,-0.146879183,0,-0.355447687,0.559016994,0.559016994,-0.279508497,0.241500185,-2.754709863,2.878627203,0.504763403,-2.5768638
216,2,7,-0.5768638,-0.129392521,0.196849349,-0.32624187,-0.143841036,0.206433002,-0.15,-0.15,0.075,-0.146879183,0,-0.355447687,0.559016994,0.559016994,-0.279508497,0.241500185,-2.782314709,1.107668668,-2.223257932,-2.5768638
216,3,7,-0.5768638,-0.544906206,-0.218664336,-0.32624187,-0.143841036,0.206433002,-0.15,-0.15,0.075,-0.146879183,0,-0.355447687,0.559016994,0.559016994,-0.279508497,0.241500185,0.884539169,1.275823665,1.843218524,-2.5768638
216,4,7,-0.5768638,-0.823272541,-0.497030671,-0.32624187,-0.143841036,0.206433002,-0.15,-0.15,0.075,-0.146879183,0,-0.355447687,0.559016994,0.559016994,-0.279508497,0.241500185,-1.821557822,1.402528405,-0.59515811,-2.5768638
216,5,7,-0.5768638,-0.46502694,-0.138785069,-0.32624187,-0.143841036,0.206433002,-0.15,-0.15,0.075,-0.146879183,0,-0.355447687,0.559016994,0.559016994,-0.279508497,0.241500185,0.702156001,1.241625652,1.584011031,-2.5768638
216,6,7,-0.5768638,0.411374877,0.737616747,-0.32624187,-0.143841036,0.206433002,-0.15,-0.15,0.075,-0.146879183,0,-0.355447687,0.559016994,0.559016994,-0.279508497,0.241500185,0.278237365,0.921565651,0.317208116,-2.5768638
216,7,7,-0.5768638,-1.310501421,-0.98425955,-0.32624187,-0.143841036,0.206433002,-0.15,-0.15,0.075,-0.146879183,0,-0.355447687,0.559016994,0.559016994,-0.279508497,0.241500185,-0.021289542,1.655336938,1.673705232,-2.5768638
217,1,6,2.093230357,-0.247799439,-0.303638808,0.055839369,-0.143841036,-0.071598116,-0.15,-0.15,0.075,-0.041916817,0,-0.150990687,0.559016994,0.559016994,-0.279508497,-0.155512117,0.962038354,0.655384202,0.262652866,0.093230357
217,2,6,2.093230357,0.26103045,0.205191081,0.055839369,-0.143841036,-0.071598116,-0.15,-0.15,0.075,-0.041916817,0,-0.150990687,0.559016994,0.559016994,-0.279508497,-0.155512117,1.036312921,0.643840472,0.429316079,0.093230357
217,3,6,2.093230357,1.185540758,1.12970139,0.055839369,-0.143841036,-0.071598116,-0.15,-0.15,0.075,-0.041916817,0,-0.150990687,0.559016994,0.559016994,-0.279508497,-0.155512117,0.815785143,0.623384114,0.376652371,0.093230357
217,4,6,2.093230357,-0.346671605,-0.402510974,0.055839369,-0.143841036,-0.071598116,-0.15,-0.15,0.075,-0.041916817,0,-0.150990687,0.559016994,0.559016994,-0.279508497,-0.155512117,0.794986653,0.657651198,0.077648867,0.093230357
217,5,6,2.093230357,0.106876011,0.051036642,0.055839369,-0.143841036,-0.071598116,-0.15,-0.15,0.075,-0.041916817,0,-0.150990687,0.559016994,0.559016994,-0.279508497,-0.155512117,0.644340787,0.647316111,0.009354001,0.093230357
217,6,6,2.093230357,0.819235444,0.763396075,0.055839369,-0.143841036,-0.071598116,-0.15,-0.15,0.075,-0.041916817,0,-0.150990687,0.559016994,0.559016994,-0.279508497,-0.155512117,0.765347477,0.631410325,0.259704359,0.093230357
218,1,7,-1.213333012,-0.16251212,-0.335601262,0.173089142,-0.143841036,0.077379276,-0.15,-0.15,0.075,-0.173821202,0,0.001822913,0.559016994,0.559016994,-0.279508497,0.168976125,-1.038054285,1.183081743,-0.335640244,-3.213333012
218,2,7,-1.213333012,-1.876134307,-2.049223449,0.173089142,-0.143841036,0.077379276,-0.15,-0.15,0.075,-0.173821202,0,0.001822913,0.559016994,0.559016994,-0.279508497,0.168976125,-4.024910673,2.408416444,-1.493838977,-3.213333012
218,3,7,-1.213333012,1.120108368,0.947019225,0.173089142,-0.143841036,0.077379276,-0.15,-0.15,0.075,-0.173821202,0,0.001822913,0.559016994,0.559016994,-0.279508497,0.168976125,1.359280288,0.694936044,0.69297152,-3.213333012
218,4,7,-1.213333012,1.191733085,1.018643943,0.173089142,-0.143841036,0.077379276,-0.15,-0.15,0.075,-0.173821202,0,0.001822913,0.559016994,0.559016994,-0.279508497,0.168976125,-0.237552404,0.674592205,-0.980294057,-3.213333012
218,5,7,-1.213333012,0.813863747,0.640774605,0.173089142,-0.143841036,0.077379276,-0.15,-0.15,0.075,-0.173821202,0,0.001822913,0.559016994,0.559016994,-0.279508497,0.168976125,-0.438237262,0.789071212,-0.777743205,-3.213333012
218,6,7,-1.213333012,0.024637736,-0.148451406,0.173089142,-0.143841036,0.077379276,-0.15,-0.15,0.075,-0.173821202,0,0.001822913,0.559016994,0.559016994,-0.279508497,0.168976125,-1.324159695,1.094709418,-0.821458881,-3.213333012
218,7,7,-1.213333012,0.488810512,0.315721369,0.173089142,-0.143841036,0.077379276,-0.15,-0.15,0.075,-0.173821202,0,0.001822913,0.559016994,0.559016994,-0.279508497,0.168976125,-0.529954801,0.902975605,-0.522586684,-3.213333012
219,1,7,0.568510784,-0.213982247,0.276298652,-0.490280899,-0.143841036,-0.046737728,-0.15,-0.15,0.075,0.143534203,0,0.090501371,0.559016994,0.559016994,-0.279508497,0.162137211,-0.598009261,0.848832594,-0.777290799,-1.431489216
219,2,7,0.568510784,-1.358120149,-0.86783925,-0.490280899,-0.143841036,-0.046737728,-0.15,-0.15,0.075,0.143534203,0,0.090501371,0.559016994,0.559016994,-0.279508497,0.162137211,-1.029246322,0.814419546,-0.565235627,-1.431489216
219,3,7,0.568510784,0.214454189,0.704735087,-0.490280899,-0.143841036,-0.046737728,-0.15,-0.15,0.075,0.143534203,0,0.090501371,0.559016994,0.559016994,-0.279508497,0.162137211,0.52387646,0.862089944,0.103706275,-1.431489216
219,4,7,0.568510784,-0.198405411,0.291875488,-0.490280899,-0.143841036,-0.046737728,-0.15,-0.15,0.075,0.143534203,0,0.090501371,0.559016994,0.559016994,-0.279508497,0.162137211,-0.94936996,0.849311007,-1.137409584,-1.431489216
219,5,7,0.568510784,-0.082559551,0.407721348,-0.490280899,-0.143841036,-0.046737728,-0.15,-0.15,0.075,0.143534203,0,0.090501371,0.559016994,0.559016994,-0.279508497,0.162137211,0.078712686,0.852877457,-0.174461343,-1.431489216
219,6,7,0.568510784,-0.121534268,0.368746631,-0.490280899,-0.143841036,-0.046737728,-0.15,-0.15,0.075,0.143534203,0,0.090501371,0.559016994,0.559016994,-0.279508497,0.162137211,-0.680585291,0.851675906,-0.911845762,-1.431489216
219,7,7,0.568510784,0.530633284,1.020914183,-0.490280899,-0.143841036,-0.046737728,-0.15,-0.15,0.075,0.143534203,0,0.090501371,0.559016994,0.559016994,-0.279508497,0.162137211,0.825192136,0.872006258,0.227250061,-1.431489216
220,1,7,-1.300025263,-1.75952514,-1.481340416,-0.278184724,-0.143841036,0.091543896,-0.15,-0.15,0.075,0.114769757,0,0.0716348,0.559016994,0.559016994,-0.279508497,-0.201541439,-2.979555204,1.371705113,-1.353355944,-3.300025263
220,2,7,-1.300025263,-1.087232057,-0.809047333,-0.278184724,-0.143841036,0.091543896,-0.15,-0.15,0.075,0.114769757,0,0.0716348,0.559016994,0.559016994,-0.279508497,-0.201541439,-4.033503471,1.254603613,-2.891922419,-3.300025263
220,3,7,-1.300025263,0.567040869,0.845225594,-0.278184724,-0.143841036,0.091543896,-0.15,-0.15,0.075,0.114769757,0,0.0716348,0.559016994,0.559016994,-0.279508497,-0.201541439,0.192348689,1.0072708,0.141457585,-3.300025263
220,4,7,-1.300025263,-1.141817201,-0.863632477,-0.278184724,-0.143841036,0.091543896,-0.15,-0.15,0.075,0.114769757,0,0.0716348,0.559016994,0.559016994,-0.279508497,-0.201541439,-1.473280419,1.263726479,-0.292352012,-3.300025263
220,5,7,-1.300025263,-0.529860286,-0.251675562,-0.278184724,-0.143841036,0.091543896,-0.15,-0.15,0.075,0.114769757,0,0.0716348,0.559016994,0.559016994,-0.279508497,-0.201541439,-2.261672513,1.165136829,-1.52186937,-3.300025263
220,6,7,-1.300025263,0.872564455,1.150749179,-0.278184724,-0.143841036,0.091543896,-0.15,-0.15,0.075,0.114769757,0,0.0716348,0.559016994,0.559016994,-0.279508497,-0.201541439,0.175664052,0.96724031,-0.095461792,-3.300025263
220,7,7,-1.300025263,-0.352229477,-0.074044753,-0.278184724,-0.143841036,0.091543896,-0.15,-0.15,0.075,0.114769757,0,0.0716348,0.559016994,0.559016994,-0.279508497,-0.201541439,-0.48226402,1.137987342,0.129495079,-3.300025263
221,1,7,-1.319657804,0.156433636,0.260832067,-0.104398431,-0.143841036,0.114460977,-0.15,-0.15,0.075,-0.054696939,0,-0.333906968,0.559016994,0.559016994,-0.279508497,-0.157048103,-2.683360172,1.039810286,-2.010473345,-3.319657804
221,2,7,-1.319657804,0.50916057,0.613559,-0.104398431,-0.143841036,0.114460977,-0.15,-0.15,0.075,-0.054696939,0,-0.333906968,0.559016994,0.559016994,-0.279508497,-0.157048103,-1.223885028,0.934190633,-0.822888749,-3.319657804
221,3,7,-1.319657804,-0.210133237,-0.105734806,-0.104398431,-0.143841036,0.114460977,-0.15,-0.15,0.075,-0.054696939,0,-0.333906968,0.559016994,0.559016994,-0.279508497,-0.157048103,-0.532045499,1.162245732,0.42340004,-3.319657804
221,4,7,-1.319657804,-1.474071993,-1.369673563,-0.104398431,-0.143841036,0.114460977,-0.15,-0.15,0.075,-0.054696939,0,-0.333906968,0.559016994,0.559016994,-0.279508497,-0.157048103,-1.813275716,1.706041887,0.116444733,-3.319657804
221,5,7,-1.319657804,-0.223659374,-0.119260944,-0.104398431,-0.143841036,0.114460977,-0.15,-0.15,0.075,-0.054696939,0,-0.333906968,0.559016994,0.559016994,-0.279508497,-0.157048103,-2.199255347,1.167029473,-1.233383531,-3.319657804
221,6,7,-1.319657804,0.713982935,0.818381366,-0.104398431,-0.143841036,0.114460977,-0.15,-0.15,0.075,-0.054696939,0,-0.333906968,0.559016994,0.559016994,-0.279508497,-0.157048103,-1.386699573,0.877855369,-1.143585384,-3.319657804
221,7,7,-1.319657804,0.608348808,0.712747239,-0.104398431,-0.143841036,0.114460977,-0.15,-0.15,0.075,-0.054696939,0,-0.333906968,0.559016994,0.559016994,-0.279508497,-0.157048103,-0.114647955,0.906471783,0.209891603,-3.319657804
222,1,7,0.188405356,-1.870293932,-2.052905823,0.182611891,-0.143841036,-0.095553539,-0.15,-0.15,0.075,-0.079842171,0,-0.063020125,0.559016994,0.559016994,-0.279508497,-0.292047479,0.771576663,1.170240231,1.103701092,-1.811594644
222,2,7,0.188405356,-0.487158316,-0.669770207,0.182611891,-0.143841036,-0.095553539,-0.15,-0.15,0.075,-0.079842171,0,-0.063020125,0.559016994,0.559016994,-0.279508497,-0.292047479,-0.401499675,0.868359415,-0.365793129,-1.811594644
222,3,7,0.188405356,0.184728143,0.002116253,0.182611891,-0.143841036,-0.095553539,-0.15,-0.15,0.075,-0.079842171,0,-0.063020125,0.559016994,0.559016994,-0.279508497,-0.292047479,0.389816478,0.751199967,0.281531967,-1.811594644
222,4,7,0.188405356,-0.599070752,-0.781682643,0.182611891,-0.143841036,-0.095553539,-0.15,-0.15,0.075,-0.079842171,0,-0.063020125,0.559016994,0.559016994,-0.279508497,-0.292047479,0.409269203,0.889577411,0.468959549,-1.811594644
222,5,7,0.188405356,0.570112774,0.387500883,0.182611891,-0.143841036,-0.095553539,-0.15,-0.15,0.075,-0.079842171,0,-0.063020125,0.559016994,0.559016994,-0.279508497,-0.292047479,-0.432421536,0.691276497,-0.623297295,-1.811594644
222,6,7,0.188405356,0.345848129,0.163236239,0.182611891,-0.143841036,-0.095553539,-0.15,-0.15,0.075,-0.079842171,0,-0.063020125,0.559016994,0.559016994,-0.279508497,-0.292047479,0.387405493,0.725540146,0.24459158,-1.811594644
222,7,7,0.188405356,0.81783784,0.63522595,0.182611891,-0.143841036,-0.095553539,-0.15,-0.15,0.075,-0.079842171,0,-0.063020125,0.559016994,0.559016994,-0.279508497,-0.292047479,-0.192732726,0.655306242,-0.436698101,-1.811594644
223,1,8,-0.604486054,0.002866735,-0.439160566,0.442027301,-0.143841036,0.040134028,-0.15,-0.15,0.075,0.018034335,0,0.268693158,0.559016994,0.559016994,-0.279508497,-0.100458944,0.726057055,0.968798729,0.706481272,-2.604486054
223,2,8,-0.604486054,0.386250663,-0.055776638,0.442027301,-0.143841036,0.040134028,-0.15,-0.15,0.075,0.018034335,0,0.268693158,0.559016994,0.559016994,-0.279508497,-0.100458944,-0.327489858,0.905133184,-0.587645589,-2.604486054
223,3,8,-0.604486054,-0.372483163,-0.814510464,0.442027301,-0.143841036,0.040134028,-0.15,-0.15,0.075,0.018034335,0,0.268693158,0.559016994,0.559016994,-0.279508497,-0.100458944,-1.582666744,1.03546638,-1.366704071,-2.604486054
223,4,8,-0.604486054,0.103552215,-0.338475086,0.442027301,-0.143841036,0.040134028,-0.15,-0.15,0.075,0.018034335,0,0.268693158,0.559016994,0.559016994,-0.279508497,-0.100458944,-0.708996769,0.951657434,-0.791754406,-2.604486054
223,5,8,-0.604486054,-0.826702439,-1.26872974,0.442027301,-0.143841036,0.040134028,-0.15,-0.15,0.075,0.018034335,0,0.268693158,0.559016994,0.559016994,-0.279508497,-0.100458944,0.991680672,1.122306536,1.492673681,-2.604486054
223,6,8,-0.604486054,0.935159713,0.493132412,0.442027301,-0.143841036,0.040134028,-0.15,-0.15,0.075,0.018034335,0,0.268693158,0.559016994,0.559016994,-0.279508497,-0.100458944,0.950036976,0.821193984,0.345431463,-2.604486054
223,7,8,-0.604486054,-0.470167004,-0.912194305,0.442027301,-0.143841036,0.040134028,-0.15,-0.15,0.075,0.018034335,0,0.268693158,0.559016994,0.559016994,-0.279508497,-0.100458944,0.774635033,1.053556397,1.051895981,-2.604486054
223,8,8,-0.604486054,0.306247966,-0.135779335,0.442027301,-0.143841036,0.040134028,-0.15,-0.15,0.075,0.018034335,0,0.268693158,0.559016994,0.559016994,-0.279508497,-0.100458944,-1.323616886,0.91806367,-1.533569562,-2.604486054
224,1,7,0.024268403,-1.711191738,-1.812250486,0.101058748,-0.143841036,-0.025713265,-0.15,-0.15,0.075,-0.057268126,0,0.068117615,0.559016994,0.559016994,-0.279508497,-0.043884006,1.085717391,1.203438983,1.873505359,-1.975731597
224,2,7,0.024268403,-0.154541969,-0.255600716,0.101058748,-0.143841036,-0.025713265,-0.15,-0.15,0.075,-0.057268126,0,0.068117615,0.559016994,0.559016994,-0.279508497,-0.043884006,0.376268535,0.874041608,0.372733959,-1.975731597
224,3,7,0.024268403,0.911567539,0.810508791,0.101058748,-0.143841036,-0.025713265,-0.15,-0.15,0.075,-0.057268126,0,0.068117615,0.559016994,0.559016994,-0.279508497,-0.043884006,0.846877945,0.702115499,0.301386853,-1.975731597
224,4,7,0.024268403,0.277431422,0.176372674,0.101058748,-0.143841036,-0.025713265,-0.15,-0.15,0.075,-0.057268126,0,0.068117615,0.559016994,0.559016994,-0.279508497,-0.043884006,-0.179982492,0.79981457,-0.403110639,-1.975731597
224,5,7,0.024268403,0.34875186,0.247693113,0.101058748,-0.143841036,-0.025713265,-0.15,-0.15,0.075,-0.057268126,0,0.068117615,0.559016994,0.559016994,-0.279508497,-0.043884006,0.564108473,0.788180616,0.304724598,-1.975731597
224,6,7,0.024268403,1.197327468,1.09626872,0.101058748,-0.143841036,-0.025713265,-0.15,-0.15,0.075,-0.057268126,0,0.068117615,0.559016994,0.559016994,-0.279508497,-0.043884006,1.18926045,0.662081801,0.498503365,-1.975731597
224,7,7,0.024268403,1.22202789,1.120969142,0.101058748,-0.143841036,-0.025713265,-0.15,-0.15,0.075,-0.057268126,0,0.068117615,0.559016994,0.559016994,-0.279508497,-0.043884006,0.455059984,0.658730476,-0.248253554,-1.975731597
225,1,9,0.177446289,-1.669152853,-1.429781891,-0.239370962,-0.143841036,-0.005588078,-0.15,-0.15,0.075,-0.049447294,0,0.160021196,0.559016994,0.559016994,-0.279508497,-0.064936854,-0.162618958,1.144387798,0.381917264,-1.822553711
225,2,9,0.177446289,-0.298696205,-0.059325243,-0.239370962,-0.143841036,-0.005588078,-0.15,-0.15,0.075,-0.049447294,0,0.160021196,0.559016994,0.559016994,-0.279508497,-0.064936854,1.31982023,0.886720576,1.2552126,-1.822553711
225,3,9,0.177446289,-1.188457176,-0.949086214,-0.239370962,-0.143841036,-0.005588078,-0.15,-0.15,0.075,-0.049447294,0,0.160021196,0.559016994,0.559016994,-0.279508497,-0.064936854,0.598552794,1.046439754,0.92942825,-1.822553711
225,4,9,0.177446289,-1.18468735,-0.945316387,-0.239370962,-0.143841036,-0.005588078,-0.15,-0.15,0.075,-0.049447294,0,0.160021196,0.559016994,0.559016994,-0.279508497,-0.064936854,-1.127145904,1.045705713,-0.797946069,-1.822553711
225,5,9,0.177446289,2.17783313,2.417204092,-0.239370962,-0.143841036,-0.005588078,-0.15,-0.15,0.075,-0.049447294,0,0.160021196,0.559016994,0.559016994,-0.279508497,-0.064936854,1.153920139,0.559224866,-0.01146118,-1.822553711
225,6,9,0.177446289,-0.027139165,0.212231798,-0.239370962,-0.143841036,-0.005588078,-0.15,-0.15,0.075,-0.049447294,0,0.160021196,0.559016994,0.559016994,-0.279508497,-0.064936854,-0.51895523,0.843013189,-0.704265183,-1.822553711
225,7,9,0.177446289,-0.214950801,0.024420161,-0.239370962,-0.143841036,-0.005588078,-0.15,-0.15,0.075,-0.049447294,0,0.160021196,0.559016994,0.559016994,-0.279508497,-0.064936854,0.31887146,0.873005312,0.217040472,-1.822553711
225,8,9,0.177446289,-0.882243967,-0.642873005,-0.239370962,-0.143841036,-0.005588078,-0.15,-0.15,0.075,-0.049447294,0,0.160021196,0.559016994,0.559016994,-0.279508497,-0.064936854,1.225844735,0.988462598,1.420613811,-1.822553711
225,9,9,0.177446289,-2.837070229,-2.597699267,-0.239370962,-0.143841036,-0.005588078,-0.15,-0.15,0.075,-0.049447294,0,0.160021196,0.559016994,0.559016994,-0.279508497,-0.064936854,-0.725789981,1.422284789,0.337864953,-1.822553711
226,1,7,-2.144656261,-1.125310168,-1.325285555,0.199975387,-0.143841036,0.044702043,-0.15,-0.15,0.075,-0.048630866,0,0.121506703,0.559016994,0.559016994,-0.279508497,0.013981917,-3.00459129,1.753728495,-0.901258958,-4.144656261
226,2,7,-2.144656261,1.447847044,1.247871657,0.199975387,-0.143841036,0.044702043,-0.15,-0.15,0.075,-0.048630866,0,0.121506703,0.559016994,0.559016994,-0.279508497,0.013981917,-0.090916014,0.695409301,-1.004478148,-4.144656261
